"source","phase","table","category","level","rolls_min","rolls_max","to_each","display_name","weight","stack_min","stack_max","pool_total_weight","pick_chance_per_roll","registry_name","meta","entry_class","nbt"
"chestgenhooks","post","","vn_fisher","","1","6","","Seeds","3","1","3","12","0.250000","minecraft:wheat_seeds","0","",""
"chestgenhooks","post","","vn_fisher","","1","6","","Coal","2","1","3","12","0.166667","minecraft:coal","0","",""
"chestgenhooks","post","","vn_fletcher","","1","6","","Emerald","1","1","1","23","0.043478","minecraft:emerald","0","",""
"chestgenhooks","post","","vn_fletcher","","1","6","","Arrow","2","1","3","23","0.086957","minecraft:arrow","0","",""
"chestgenhooks","post","","vn_fletcher","","1","6","","Feather","6","1","3","23","0.260870","minecraft:feather","0","",""
"chestgenhooks","post","","vn_fletcher","","1","6","","Egg","2","1","3","23","0.086957","minecraft:egg","0","",""
"chestgenhooks","post","","vn_fletcher","","1","6","","Flint","6","1","3","23","0.260870","minecraft:flint","0","",""
"chestgenhooks","post","","vn_fletcher","","1","6","","Stick","6","1","3","23","0.260870","minecraft:stick","0","",""
"chestgenhooks","post","","vn_jungle_house","","3","9","","Bread","10","1","4","37","0.270270","minecraft:bread","0","",""
"chestgenhooks","post","","vn_jungle_house","","3","9","","Emerald","2","1","4","37","0.054054","minecraft:emerald","0","",""
"chestgenhooks","post","","vn_jungle_house","","3","9","","Iron Nugget","1","1","5","37","0.027027","TConstruct:materials","19","",""
"chestgenhooks","post","","vn_jungle_house","","3","9","","Jungle Sapling","3","1","5","37","0.081081","minecraft:sapling","3","",""
"chestgenhooks","post","","vn_jungle_house","","3","9","","Jungle Wood","10","1","5","37","0.270270","minecraft:log","3","",""
"chestgenhooks","post","","vn_jungle_house","","3","9","","Sign","1","1","1","37","0.027027","minecraft:sign","0","",""
"chestgenhooks","post","","vn_jungle_house","","3","9","","Vines","5","1","1","37","0.135135","minecraft:vine","0","",""
"chestgenhooks","post","","vn_jungle_house","","3","9","","Torch","1","1","2","37","0.027027","minecraft:torch","0","",""
"chestgenhooks","post","","vn_jungle_house","","3","9","","Feather","1","1","1","37","0.027027","minecraft:feather","0","",""
"chestgenhooks","post","","vn_jungle_house","","3","9","","Raw Chicken","3","1","2","37","0.081081","minecraft:chicken","0","",""
"chestgenhooks","post","","vn_library","","1","6","","Codex","4","1","2","37","0.108108","VillageNames:codex","0","",""
"chestgenhooks","post","","vn_library","","1","6","","Paper","1","1","3","37","0.027027","minecraft:paper","0","",""
"chestgenhooks","post","","vn_library","","1","6","","Ink Sac","6","1","3","37","0.162162","minecraft:dye","0","",""
"chestgenhooks","post","","vn_library","","1","6","","Feather","6","1","3","37","0.162162","minecraft:feather","0","",""
"chestgenhooks","post","","vn_library","","1","6","","Book and Quill","1","1","1","37","0.027027","minecraft:writable_book","0","",""
"chestgenhooks","post","","vn_library","","1","6","","Book","3","1","3","37","0.081081","minecraft:book","0","",""
"chestgenhooks","post","","vn_library","","1","6","","Apple","15","1","1","37","0.405405","minecraft:apple","0","",""
"chestgenhooks","post","","vn_library","","1","6","","Emerald","1","1","1","37","0.027027","minecraft:emerald","0","",""
"chestgenhooks","post","","vn_mason","","1","6","","Codex","1","1","1","14","0.071429","VillageNames:codex","0","",""
"chestgenhooks","post","","vn_mason","","1","6","","Clay","1","1","3","14","0.071429","minecraft:clay_ball","0","",""
"chestgenhooks","post","","vn_mason","","1","6","","Flower Pot","1","1","1","14","0.071429","minecraft:flower_pot","0","",""
"chestgenhooks","post","","vn_mason","","1","6","","Stone","2","1","1","14","0.142857","minecraft:stone","0","",""
"chestgenhooks","post","","vn_mason","","1","6","","Stone Bricks","2","1","1","14","0.142857","minecraft:stonebrick","0","",""
"chestgenhooks","post","","vn_mason","","1","6","","Bread","4","1","4","14","0.285714","minecraft:bread","0","",""
"chestgenhooks","post","","vn_mason","","1","6","","Dandelion Yellow","1","1","1","14","0.071429","minecraft:dye","11","",""
"chestgenhooks","post","","vn_mason","","1","6","","Smooth Stone","1","1","1","14","0.071429","etfuturum:smooth_stone","0","",""
"chestgenhooks","post","","vn_mason","","1","6","","Emerald","1","1","1","14","0.071429","minecraft:emerald","0","",""
"chestgenhooks","post","","vn_plains_house","","3","9","","Gold Nugget","1","1","3","43","0.023256","minecraft:gold_nugget","0","",""
"chestgenhooks","post","","vn_plains_house","","3","9","","Dandelion","2","1","1","43","0.046512","minecraft:yellow_flower","0","",""
"chestgenhooks","post","","vn_plains_house","","3","9","","Poppy","1","1","1","43","0.023256","minecraft:red_flower","0","",""
"chestgenhooks","post","","vn_plains_house","","3","9","","Potato","10","1","7","43","0.232558","minecraft:potato","0","",""
"chestgenhooks","post","","vn_plains_house","","3","9","","Bread","10","1","4","43","0.232558","minecraft:bread","0","",""
"chestgenhooks","post","","vn_plains_house","","3","9","","Apple","10","1","5","43","0.232558","minecraft:apple","0","",""
"chestgenhooks","post","","vn_plains_house","","3","9","","Book","1","1","1","43","0.023256","minecraft:book","0","",""
"chestgenhooks","post","","vn_plains_house","","3","9","","Feather","1","1","1","43","0.023256","minecraft:feather","0","",""
"chestgenhooks","post","","vn_plains_house","","3","9","","Emerald","2","1","4","43","0.046512","minecraft:emerald","0","",""
"chestgenhooks","post","","vn_plains_house","","3","9","","Oak Sapling","5","1","2","43","0.116279","minecraft:sapling","0","",""
"chestgenhooks","post","","vn_savanna_house","","3","9","","Gold Nugget","1","1","3","46","0.021739","minecraft:gold_nugget","0","",""
"chestgenhooks","post","","vn_savanna_house","","3","9","","Grass Block","5","1","1","46","0.108696","minecraft:grass","0","",""
"chestgenhooks","post","","vn_savanna_house","","3","9","","Double Tallgrass","5","1","1","46","0.108696","minecraft:double_plant","2","",""
"chestgenhooks","post","","vn_savanna_house","","3","9","","Bread","10","1","4","46","0.217391","minecraft:bread","0","",""
"chestgenhooks","post","","vn_savanna_house","","3","9","","Seeds","10","1","5","46","0.217391","minecraft:wheat_seeds","0","",""
"chestgenhooks","post","","vn_savanna_house","","3","9","","Emerald","2","1","4","46","0.043478","minecraft:emerald","0","",""
"chestgenhooks","post","","vn_savanna_house","","3","9","","Acacia Sapling","10","1","2","46","0.217391","minecraft:sapling","4","",""
"chestgenhooks","post","","vn_savanna_house","","3","9","","Saddle","1","1","1","46","0.021739","minecraft:saddle","0","",""
"chestgenhooks","post","","vn_savanna_house","","3","9","","Torch","1","1","2","46","0.021739","minecraft:torch","0","",""
"chestgenhooks","post","","vn_savanna_house","","3","9","","Bucket","1","1","1","46","0.021739","minecraft:bucket","0","",""
"chestgenhooks","post","","vn_shepherd","","1","6","","Wool","6","1","8","23","0.260870","minecraft:wool","0","",""
"chestgenhooks","post","","vn_shepherd","","1","6","","Black Wool","3","1","3","23","0.130435","minecraft:wool","15","",""
"chestgenhooks","post","","vn_shepherd","","1","6","","Gray Wool","2","1","3","23","0.086957","minecraft:wool","7","",""
"chestgenhooks","post","","vn_shepherd","","1","6","","Brown Wool","2","1","3","23","0.086957","minecraft:wool","12","",""
"chestgenhooks","post","","vn_shepherd","","1","6","","Light Gray Wool","2","1","3","23","0.086957","minecraft:wool","8","",""
"chestgenhooks","post","","vn_shepherd","","1","6","","Emerald","1","1","1","23","0.043478","minecraft:emerald","0","",""
"chestgenhooks","post","","vn_shepherd","","1","6","","Shears","1","1","1","23","0.043478","minecraft:shears","0","",""
"chestgenhooks","post","","vn_shepherd","","1","6","","Wheat","6","1","6","23","0.260870","minecraft:wheat","0","",""
"chestgenhooks","post","","vn_snowy_house","","3","9","","Snow","4","1","1","52","0.076923","minecraft:snow","0","",""
"chestgenhooks","post","","vn_snowy_house","","3","9","","Potato","10","1","7","52","0.192308","minecraft:potato","0","",""
"chestgenhooks","post","","vn_snowy_house","","3","9","","Bread","10","1","4","52","0.192308","minecraft:bread","0","",""
"chestgenhooks","post","","vn_snowy_house","","3","9","","Beetroot Seeds","10","1","5","52","0.192308","etfuturum:beetroot_seeds","0","",""
"chestgenhooks","post","","vn_snowy_house","","3","9","","Beetroot Soup","1","1","1","52","0.019231","etfuturum:beetroot_soup","0","",""
"chestgenhooks","post","","vn_snowy_house","","3","9","","Furnace","1","1","1","52","0.019231","minecraft:furnace","0","",""
"chestgenhooks","post","","vn_snowy_house","","3","9","","Emerald","1","1","4","52","0.019231","minecraft:emerald","0","",""
"chestgenhooks","post","","vn_snowy_house","","3","9","","Snowball","10","1","7","52","0.192308","minecraft:snowball","0","",""
"chestgenhooks","post","","vn_snowy_house","","3","9","","Coal","5","1","4","52","0.096154","minecraft:coal","0","",""
"chestgenhooks","post","","vn_swamp_house","","3","9","","Bread","10","1","4","28","0.357143","minecraft:bread","0","",""
"chestgenhooks","post","","vn_swamp_house","","3","9","","Emerald","1","1","4","28","0.035714","minecraft:emerald","0","",""
"chestgenhooks","post","","vn_swamp_house","","3","9","","Book","1","1","1","28","0.035714","minecraft:book","0","",""
"chestgenhooks","post","","vn_swamp_house","","3","9","","Vines","5","1","1","28","0.178571","minecraft:vine","0","",""
"chestgenhooks","post","","vn_swamp_house","","3","9","","Water Bucket","1","1","3","28","0.035714","minecraft:water_bucket","0","",""
"chestgenhooks","post","","vn_swamp_house","","3","9","","Coal","5","1","4","28","0.178571","minecraft:coal","0","",""
"chestgenhooks","post","","vn_swamp_house","","3","9","","Raw Fish","1","1","2","28","0.035714","minecraft:fish","0","",""
"chestgenhooks","post","","vn_swamp_house","","3","9","","Fence","2","1","4","28","0.071429","minecraft:fence","0","",""
"chestgenhooks","post","","vn_swamp_house","","3","9","","Oak Boat","1","1","1","28","0.035714","minecraft:boat","0","",""
"chestgenhooks","post","","vn_swamp_house","","3","9","","Prismarine Shard","1","1","1","28","0.035714","Botania:manaResource","10","",""
"chestgenhooks","post","","vn_taiga_house","","3","9","","Iron Nugget","1","1","5","54","0.018519","TConstruct:materials","19","",""
"chestgenhooks","post","","vn_taiga_house","","3","9","","Fern","2","1","1","54","0.037037","minecraft:tallgrass","2","",""
"chestgenhooks","post","","vn_taiga_house","","3","9","","Large Fern","2","1","1","54","0.037037","minecraft:double_plant","3","",""
"chestgenhooks","post","","vn_taiga_house","","3","9","","Potato","10","1","7","54","0.185185","minecraft:potato","0","",""
"chestgenhooks","post","","vn_taiga_house","","3","9","","Sweet Berries","5","1","7","54","0.092593","etfuturum:sweet_berries","0","",""
"chestgenhooks","post","","vn_taiga_house","","3","9","","Bread","10","1","4","54","0.185185","minecraft:bread","0","",""
"chestgenhooks","post","","vn_taiga_house","","3","9","","Pumpkin Seeds","5","1","5","54","0.092593","minecraft:pumpkin_seeds","0","",""
"chestgenhooks","post","","vn_taiga_house","","3","9","","Pumpkin Pie","1","1","1","54","0.018519","minecraft:pumpkin_pie","0","",""
"chestgenhooks","post","","vn_taiga_house","","3","9","","Emerald","2","1","4","54","0.037037","minecraft:emerald","0","",""
"chestgenhooks","post","","vn_taiga_house","","3","9","","Spruce Sapling","5","1","5","54","0.092593","minecraft:sapling","1","",""
"chestgenhooks","post","","vn_taiga_house","","3","9","","Sign","1","1","1","54","0.018519","minecraft:sign","0","",""
"chestgenhooks","post","","vn_taiga_house","","3","9","","Spruce Wood","10","1","5","54","0.185185","minecraft:log","1","",""
"chestgenhooks","post","","vn_tannery","","1","6","","Leather","1","1","3","16","0.062500","minecraft:leather","0","",""
"chestgenhooks","post","","vn_tannery","","1","6","","Leather Tunic","2","1","1","16","0.125000","minecraft:leather_chestplate","0","",""
"chestgenhooks","post","","vn_tannery","","1","6","","Leather Boots","2","1","1","16","0.125000","minecraft:leather_boots","0","",""
"chestgenhooks","post","","vn_tannery","","1","6","","Leather Cap","2","1","1","16","0.125000","minecraft:leather_helmet","0","",""
"chestgenhooks","post","","vn_tannery","","1","6","","Bread","5","1","4","16","0.312500","minecraft:bread","0","",""
"chestgenhooks","post","","vn_tannery","","1","6","","Leather Pants","2","1","1","16","0.125000","minecraft:leather_leggings","0","",""
"chestgenhooks","post","","vn_tannery","","1","6","","Saddle","1","1","1","16","0.062500","minecraft:saddle","0","",""
"chestgenhooks","post","","vn_tannery","","1","6","","Emerald","1","1","4","16","0.062500","minecraft:emerald","0","",""
"chestgenhooks","post","","vn_temple","","3","9","","Redstone","2","1","4","19","0.105263","minecraft:redstone","0","",""
"chestgenhooks","post","","vn_temple","","3","9","","Bread","7","1","4","19","0.368421","minecraft:bread","0","",""
"chestgenhooks","post","","vn_temple","","3","9","","Rotten Flesh","7","1","4","19","0.368421","minecraft:rotten_flesh","0","",""
"chestgenhooks","post","","vn_temple","","3","9","","Ink Sac","1","1","11","19","0.052632","minecraft:dye","0","",""
"chestgenhooks","post","","vn_temple","","3","9","","Gold Ingot","1","1","4","19","0.052632","minecraft:gold_ingot","0","",""
"chestgenhooks","post","","vn_temple","","3","9","","Emerald","1","1","4","19","0.052632","minecraft:emerald","0","",""
"chestgenhooks","post","","vn_toolsmith","","3","9","","Codex","3","1","1","56","0.053571","VillageNames:codex","0","",""
"chestgenhooks","post","","vn_toolsmith","","3","9","","Diamond","1","1","3","56","0.017857","minecraft:diamond","0","",""
"chestgenhooks","post","","vn_toolsmith","","3","9","","Iron Ingot","5","1","5","56","0.089286","minecraft:iron_ingot","0","",""
"chestgenhooks","post","","vn_toolsmith","","3","9","","Gold Ingot","1","1","3","56","0.017857","minecraft:gold_ingot","0","",""
"chestgenhooks","post","","vn_toolsmith","","3","9","","Bread","15","1","3","56","0.267857","minecraft:bread","0","",""
"chestgenhooks","post","","vn_toolsmith","","3","9","","Iron Pickaxe","5","1","1","56","0.089286","minecraft:iron_pickaxe","0","",""
"chestgenhooks","post","","vn_toolsmith","","3","9","","Coal","1","1","3","56","0.017857","minecraft:coal","0","",""
"chestgenhooks","post","","vn_toolsmith","","3","9","","Stick","20","1","3","56","0.357143","minecraft:stick","0","",""
"chestgenhooks","post","","vn_toolsmith","","3","9","","Iron Shovel","5","1","1","56","0.089286","minecraft:iron_shovel","0","",""
"roguelike","","loot_armor","ARMOUR","0","1","1","true","Monocle","3","1","1","91","0.032967","BiblioCraft:item.BiblioGlasses","2","",""
"roguelike","","loot_armor","ARMOUR","0","1","1","true","Tinted Glasses","3","1","1","91","0.032967","BiblioCraft:item.BiblioGlasses","1","",""
"roguelike","","loot_armor","ARMOUR","0","1","1","true","Reading Glasses","3","1","1","91","0.032967","BiblioCraft:item.BiblioGlasses","0","",""
"roguelike","","loot_armor","ARMOUR","0","1","1","true","Builder's Backpack","2","1","1","91","0.021978","Forestry:builderBag","0","",""
"roguelike","","loot_armor","ARMOUR","0","1","1","true","Digger's Backpack","2","1","1","91","0.021978","Forestry:diggerBag","0","",""
"roguelike","","loot_armor","ARMOUR","0","1","1","true","Forester's Backpack","2","1","1","91","0.021978","Forestry:foresterBag","0","",""
"roguelike","","loot_armor","ARMOUR","0","1","1","true","Hunter's Backpack","2","1","1","91","0.021978","Forestry:hunterBag","0","",""
"roguelike","","loot_armor","ARMOUR","0","1","1","true","Miner's Backpack","2","1","1","91","0.021978","Forestry:minerBag","0","",""
"roguelike","","loot_armor","ARMOUR","0","1","1","true","Mundane Amulet","12","1","1","91","0.131868","Thaumcraft:ItemBaubleBlanks","0","",""
